atmosphere,feh,filter,flux,logg,teff,wavelength,bolometric_magnitude,mag_g,flux_nu_g,flux_lambda_g,lambda_eff_g,mag_i,flux_nu_i,flux_lambda_i,lambda_eff_i,mag_i_fil,flux_nu_i_fil,flux_lambda_i_fil,lambda_eff_i_fil,mag_r,flux_nu_r,flux_lambda_r,lambda_eff_r,mag_r_fil,flux_nu_r_fil,flux_lambda_r_fil,lambda_eff_r_fil
Tlusty,-10,Palomar/ZTF.g,607722377.37522,3.5,27500,4746.4797383749,-79.87309936758372,-22.851922652246436,5.020755363779767e-11,663723865.9989797,4722.914193098609,-22.477785985675467,3.557250051001403e-11,199572337.14854488,7805.094878724866,-22.180441905822285,2.7050591270191605e-11,128634203.11092772,7890.371624489369,-22.358196296307504,3.186240242656424e-11,224893614.12072566,6335.333624881107,-22.357969940066045,3.185576038785729e-11,199236925.56105095,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,599975919.99311,3.75,27500,4746.4797383749,-79.85290495487325,-22.837127633873425,4.952802994122538e-11,654740833.3226507,4722.914193098609,-22.459193338570138,3.4968526740532505e-11,196183864.17015776,7805.094878724866,-22.162027950849513,2.659568498930627e-11,126470978.42029689,7890.371624489369,-22.339983047809092,3.133236803000383e-11,221152485.33028054,6335.333624881107,-22.33975755479283,3.132586138822818e-11,195922754.2382335,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,593249762.12781,4.0,27500,4746.4797383749,-79.8339066311976,-22.82278172837974,4.8877917200639007e-11,646146601.7727522,4722.914193098609,-22.4427789752448,3.444384213641164e-11,193240227.0569674,7805.094878724866,-22.147261965314513,2.6236432778974617e-11,124762619.3929371,7890.371624489369,-22.32486554780098,3.0899127693130616e-11,218094555.6789663,6335.333624881107,-22.324641506456828,3.089275232508669e-11,193213940.60069028,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,587712735.46668,4.25,27500,4746.4797383749,-79.81708772226975,-22.809849302986464,4.8299175954193445e-11,638495872.954634,4722.914193098609,-22.4285913173187,3.399668152917861e-11,190731522.68739024,7805.094878724866,-22.135159709837115,2.594560989290877e-11,123379663.66299252,7890.371624489369,-22.312188639326962,3.0540451675523756e-11,215562921.53480697,6335.333624881107,-22.311966377437393,3.0534200356161655e-11,190971432.77564666,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,583044169.82814,4.5,27500,4746.4797383749,-79.80194016612919,-22.798027516220845,4.777613425909967e-11,631581470.0253314,4722.914193098609,-22.415818554158417,3.3599082772199396e-11,188500875.07926497,7805.094878724866,-22.12448915479898,2.5691866810658186e-11,122173034.24575748,7890.371624489369,-22.300917898599128,3.02250591498637e-11,213336794.20100555,6335.333624881107,-22.30069754476557,3.0218925494364435e-11,188999594.92257482,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,578943573.75554,4.75,27500,4746.4797383749,-79.78762567143619,-22.786742019287182,4.728210550240052e-11,625050606.5883968,4722.914193098609,-22.40361656092013,3.3223595026079774e-11,186394276.8365399,7805.094878724866,-22.11430939142684,2.5452107951751788e-11,121032904.27794436,7890.371624489369,-22.290188627997964,2.992784536301776e-11,211238977.41382685,6335.333624881107,-22.289970240708364,2.9921826217916764e-11,187141433.4564806,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,679630553.22967,3.0,30000,4746.4797383749,-79.9485591001094,-22.908646539992503,5.290035859564039e-11,699321675.2428675,4722.914193098609,-22.574401801398846,3.8883085522417195e-11,218145706.430478,7805.094878724866,-22.304367827988287,3.032125209337104e-11,144187240.1752017,7890.371624489369,-22.466395779570135,3.520126833718568e-11,248460249.54424024,6335.333624881107,-22.46618555521261,3.519445319405028e-11,220118263.2531892,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,720119124.1271,3.25,30000,4746.4797383749,-80.05870622471143,-23.014233070476426,5.830331227308155e-11,770746571.3546141,4722.914193098609,-22.657026104992546,4.1957581032481175e-11,235394543.19199395,7805.094878724866,-22.361618628293762,3.1962993856334594e-11,151994246.73130095,7890.371624489369,-22.535665863652717,3.7520303737744226e-11,264828640.27395812,6335.333624881107,-22.535442798358183,3.7512595955808885e-11,234616728.56185094,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,722516122.29426,3.5,30000,4746.4797383749,-80.05822485040025,-23.00639825068322,5.7884102017834784e-11,765204778.7134899,4722.914193098609,-22.63273443584592,4.1029268521174693e-11,230186433.1398621,7805.094878724866,-22.315545495616732,3.063502211975504e-11,145679316.8880859,7890.371624489369,-22.498978499253,3.6273661816116996e-11,256029498.15291667,6335.333624881107,-22.498746168042118,3.626590062871186e-11,226819465.49049696,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,716681320.76688,3.75,30000,4746.4797383749,-80.06350848161989,-23.021311951889892,5.86846854027143e-11,775788172.2621999,4722.914193098609,-22.644741389519993,4.148552168933743e-11,232746149.48805732,7805.094878724866,-22.330954500977924,3.1072900931016526e-11,147761570.52103513,7890.371624489369,-22.512817249605114,3.673896352165977e-11,259313725.77690804,6335.333624881107,-22.51258800859957,3.673120732098007e-11,229729654.2187446,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,708730971.1256,4.0,30000,4746.4797383749,-80.03420246533442,-22.988806774267402,5.695380050797411e-11,752906563.2074357,4722.914193098609,-22.606259313633608,4.004089030928792e-11,224641336.59323576,7805.094878724866,-22.284266876627047,2.9765059199307645e-11,141542365.28174073,7890.371624489369,-22.469686743560715,3.5308128413799807e-11,249214497.40393496,6335.333624881107,-22.469454238312817,3.530056815544004e-11,220781942.8642207,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,700860139.98458,4.25,30000,4746.4797383749,-80.03033270980094,-22.994393287232146,5.724760401965724e-11,756790528.6367251,4722.914193098609,-22.61260596900498,4.0275634185327763e-11,225958319.74878848,7805.094878724866,-22.298374606619404,3.015434106318134e-11,143393524.90500963,7890.371624489369,-22.480730214184227,3.566909460252311e-11,251762296.2067549,6335.333624881107,-22.480502564351177,3.566161653172174e-11,223040064.082906,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,694070604.60756,4.5,30000,4746.4797383749,-80.00453985768763,-22.96599691256739,5.5769758648754285e-11,737254001.3245087,4722.914193098609,-22.581117669971004,3.9124343929011925e-11,219499238.04536375,7805.094878724866,-22.262392467473383,2.9171380830788364e-11,138719234.98207787,7890.371624489369,-22.44693226034125,3.457585308008808e-11,244045896.36358806,6335.333624881107,-22.446702691287907,3.4568543103020417e-11,216203605.41121343,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,688453526.89281,4.75,30000,4746.4797383749,-79.99190726841235,-22.956170658731303,5.5267301933018475e-11,730611723.6251973,4722.914193098609,-22.57104419863789,3.876302662063279e-11,217472140.18461183,7805.094878724866,-22.254659334045883,2.8964346454716554e-11,137734720.384354,7890.371624489369,-22.43846966371958,3.4307404689594404e-11,242151113.66846144,6335.333624881107,-22.438241950587766,3.4300210099092546e-11,214525358.14672405,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,799452642.43897,3.25,32500,4746.4797383749,-80.15666288303703,-23.103134593554085,6.32781592929486e-11,836512067.9290954,4722.914193098609,-22.75400726900909,4.587783420600499e-11,257388332.68772823,7805.094878724866,-22.461129231772297,3.5030932065123286e-11,166583273.00208625,7890.371624489369,-22.631458596026498,4.098108367644009e-11,289255778.49379706,6335.333624881107,-22.631240681866437,4.097285933772977e-11,256258410.6140612,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,830384125.59677,3.5,32500,4746.4797383749,-80.07365019713292,-23.02899464323245,5.910141206781243e-11,781297132.8305469,4722.914193098609,-22.658968552538166,4.203271286284753e-11,235816055.16797215,7805.094878724866,-22.350274540448027,3.163077378271772e-11,150414434.1497456,7890.371624489369,-22.5300339174186,3.732618179757247e-11,263458474.14144593,6335.333624881107,-22.529805777200295,3.7318339461083196e-11,233401781.3652313,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,835768890.639,3.75,32500,4746.4797383749,-80.23688199256766,-23.175889925576037,6.766373551514026e-11,894487639.2111605,4722.914193098609,-22.80477996278665,4.807419105734778e-11,269710549.6741699,7805.094878724866,-22.483933324306886,3.5774479994486e-11,170119080.94110715,7890.371624489369,-22.666060911875114,4.230818208090656e-11,298622804.6357268,6335.333624881107,-22.665831920153565,4.229925983827327e-11,264554177.36309975,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,832276186.96888,4.0,32500,4746.4797383749,-80.23234766709128,-23.17151551824154,6.739166825467003e-11,890891018.3673377,4722.914193098609,-22.79512278340595,4.764848683346692e-11,267322222.0144375,7805.094878724866,-22.468708858541763,3.5276341921306064e-11,167750275.26722437,7890.371624489369,-22.653145234642764,4.1807874995648704e-11,295091499.3980515,6335.333624881107,-22.65291461419224,4.1798995557901e-11,261425351.80766347,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,826661083.03269,4.25,32500,4746.4797383749,-80.22145156454725,-23.161850559910775,6.679442628985949e-11,882995717.4195844,4722.914193098609,-22.782387493023297,4.7092852495737943e-11,264204947.66513112,7805.094878724866,-22.453655981190835,3.479063795575303e-11,165440597.74732557,7890.371624489369,-22.639050080203795,4.1268628127483143e-11,291285346.4450674,6335.333624881107,-22.638819401686305,4.125986101196721e-11,258053418.18913504,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,820591849.92088,4.5,32500,4746.4797383749,-80.20927648500727,-23.15123355091566,6.614445164135557e-11,874403311.3920265,4722.914193098609,-22.77008217243314,4.65621332091751e-11,261227454.183633,7805.094878724866,-22.440881825296778,3.438370959574672e-11,163505523.39757076,7890.371624489369,-22.626524788317884,4.079527972329662e-11,287944323.00525814,6335.333624881107,-22.626294821565352,4.07866399040803e-11,255093729.97268546,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,814885537.7477,4.75,32500,4746.4797383749,-80.19763707785864,-23.14109837861555,6.552987679823937e-11,866278876.6951782,4722.914193098609,-22.7591050138457,4.609374613075096e-11,258599662.98000452,7805.094878724866,-22.430439901961222,3.405461390202264e-11,161940568.24052462,7890.371624489369,-22.615964365071775,4.0400407534499096e-11,285157206.3131283,6335.333624881107,-22.615735580437523,4.039189532070819e-11,252624861.0392377,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,848661291.86061,3.25,35000,4746.4797383749,-80.20373602208709,-23.14774269601634,6.593212577060552e-11,871596447.9307538,4722.914193098609,-22.807011249766312,4.817308949483182e-11,270265399.4043279,7805.094878724866,-22.519933671654353,3.6980558742130545e-11,175854370.68182498,7890.371624489369,-22.6866096198491,4.311653458570021e-11,304328379.30811936,6335.333624881107,-22.686395967353835,4.3108050896153354e-11,269612635.92228454,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,909757823.04059,3.5,35000,4746.4797383749,-80.30282269639653,-23.229224089650636,7.107054337093116e-11,939524282.4436432,4722.914193098609,-22.867254704725188,5.0921581332646016e-11,285685258.3358603,7805.094878724866,-22.547910448855898,3.7945840731958693e-11,180444594.913844,7890.371624489369,-22.727873229626198,4.478672352994192e-11,316117032.9980195,6335.333624881107,-22.72764612390989,4.477735637687141e-11,280053048.82566804,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,935520423.42989,3.75,35000,4746.4797383749,-80.3446544791837,-23.26611198570169,7.352665254933718e-11,971993067.7377344,4722.914193098609,-22.896742698015043,5.232353521457552e-11,293550637.73791784,7805.094878724866,-22.565754976343417,3.8574649669184525e-11,183434782.29056898,7890.371624489369,-22.75007659297004,4.57120435916292e-11,322648196.91043586,6335.333624881107,-22.7498451965201,4.570230229584341e-11,285837979.995494,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,945223240.61388,4.0,35000,4746.4797383749,-80.3620295488155,-23.281102543559452,7.454886185531812e-11,985506267.7099998,4722.914193098609,-22.90702736823316,5.28215264363589e-11,296344517.01505184,7805.094878724866,-22.569005169278867,3.869029737274249e-11,183984724.0659704,7890.371624489369,-22.756076672776913,4.5965360344712386e-11,324436176.34009457,6335.333624881107,-22.755842821434097,4.59554611595492e-11,287421322.9472603,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,947620641.05031,4.25,35000,4746.4797383749,-80.36615661927709,-23.284266774988577,7.476644133674694e-11,988382581.8124115,4722.914193098609,-22.9069008632995,5.28153722762646e-11,296309990.3414811,7805.094878724866,-22.564383448825918,3.852595202867156e-11,183203209.45291087,7890.371624489369,-22.753276578903495,4.5846969248431396e-11,323600539.366903,6335.333624881107,-22.753041257189047,4.583703348478474e-11,286680635.3750871,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,946460763.89652,4.5,35000,4746.4797383749,-80.36342356459174,-23.281541698924734,7.457902125720682e-11,985904962.9932274,4722.914193098609,-22.901972313396794,5.257616750032427e-11,294967980.20704967,7805.094878724866,-22.556929253245812,3.826235539675122e-11,181949723.25916684,7890.371624489369,-22.74685720916856,4.557670073021001e-11,321692909.70884603,6335.333624881107,-22.746621366662875,4.5566801681156105e-11,284990512.36159563,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,944130770.32854,4.75,35000,4746.4797383749,-80.35775304784777,-23.276429536319785,7.42286931461342e-11,981273764.8686051,4722.914193098609,-22.895571707738902,5.2267133556558966e-11,293234207.61498487,7805.094878724866,-22.549517251822884,3.80020391233729e-11,180711836.21823823,7890.371624489369,-22.73986278310899,4.528403456778893e-11,319627191.307686,6335.333624881107,-22.739627189871594,4.5274209478733897e-11,283160539.69279194,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,974717080.20678,3.5,37500,4746.4797383749,-80.39155321006255,-23.31919312058927,7.72106570483787e-11,1020694140.211831,4722.914193098609,-22.96463107382645,5.5699645296361534e-11,312491622.20155215,7805.094878724866,-22.652849838572568,4.1796501881203536e-11,198755718.81630537,7890.371624489369,-22.828308597328803,4.912736138377876e-11,346754450.7755546,6335.333624881107,-22.8280865097111,4.9117313397167114e-11,307196638.65880895,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1012863382.4477,3.75,37500,4746.4797383749,-80.44840157219267,-23.366987338683202,8.068539611784809e-11,1066628807.038332,4722.914193098609,-23.003400626925917,5.7724509430532685e-11,323851713.89797485,7805.094878724866,-22.676139066282442,4.2702728624116176e-11,203065116.48336616,7890.371624489369,-22.856975270154802,5.044174566904487e-11,356031737.1615472,6335.333624881107,-22.85674813318793,5.0431194315298294e-11,315414103.61631066,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1033530935.7538,4.0,37500,4746.4797383749,-80.47466266971742,-23.388826051297485,8.232474999592042e-11,1088300412.501209,4722.914193098609,-23.020879843575738,5.866133433922762e-11,329107581.038228,7805.094878724866,-22.68577341552851,4.308334019472072e-11,204875046.0923158,7890.371624489369,-22.86932035021565,5.101855337572534e-11,360103004.8604294,6335.333624881107,-22.86909116222226,5.1007785008797196e-11,319020300.9156733,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1045386742.4368,4.25,37500,4746.4797383749,-80.48890499031137,-23.400496618931445,8.321443093194561e-11,1100061640.1966307,4722.914193098609,-23.029771780096684,5.914373019939289e-11,331813965.68546027,7805.094878724866,-22.689746162573734,4.324127241875426e-11,205626064.27085292,7890.371624489369,-22.875053298166048,5.1288656067978476e-11,362009464.073119,6335.333624881107,-22.874823137037573,5.1277784731291803e-11,320708972.4136127,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1052169093.8092,4.5,37500,4746.4797383749,-80.49605392405554,-23.40598984093458,8.363651658081602e-11,1105641444.3964522,4722.914193098609,-23.033238571962922,5.933287991989255e-11,332875152.03024596,7805.094878724866,-22.689755016162717,4.324162502927996e-11,205627741.0465481,7890.371624489369,-22.876355964415218,5.1350229125489443e-11,362444063.6758332,6335.333624881107,-22.876125359738246,5.13393237642334e-11,321093858.7756397,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1056040968.4561,4.75,37500,4746.4797383749,-80.49836118509546,-23.407227187701313,8.373188630729525e-11,1106902194.2034376,4722.914193098609,-23.03294814457863,5.931701088233271e-11,332786121.99668896,7805.094878724866,-22.68698388974632,4.3131400077511526e-11,205103586.18826604,7890.371624489369,-22.87455109749706,5.126493829815837e-11,361842057.5197048,6335.333624881107,-22.87432032946537,5.125404333886226e-11,320560485.54723096,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1032042444.9492,3.5,40000,4746.4797383749,-80.43763847068243,-23.363929483684263,8.045847439316091e-11,1063628992.2002088,4722.914193098609,-23.015587329340736,5.83760804467384e-11,327507221.6260813,7805.094878724866,-22.70782819108736,4.396744980334505e-11,209079269.72026387,7890.371624489369,-22.88115352323936,5.157763319865257e-11,364049144.2719151,6335.333624881107,-22.88093430599209,5.1567220388111024e-11,322519202.9562303,6338.606310427084
Tlusty,-10,Palomar/ZTF.g,1085454790.2876,3.75,40000,4746.4797383749,-80.52860573834718,-23.44159830580802,8.642498688758444e-11,1142503911.4583483,4722.914193098609,-23.080045840965408,6.194672291059341e-11,347539590.7712522,7805.094878724866,-22.750120001115476,4.5713871213011146e-11,217384061.4375456,7890.371624489369,-22.931177049602287,5.4009582461541334e-11,381214512.1486733,6335.333624881107,-22.93094986084242,5.399828221538818e-11,337723903.09266645,6338.606310427084
